dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
1190.7041533954316,157115.0,3612.379638671875,0.35137808322906494,3615.0,81.83507208973043,1919.8981071065314
1264.5504962236546,237917.0,3583.547119140625,0.42744165658950806,3585.0,65.85761356671544,3612.596738856685
1367.6678409920075,399521.0,3552.142822265625,0.2105429321527481,3555.0,140.37707596999056,2846.0558623219117
1486.8891167809797,507257.0,3524.244140625,0.29687732458114624,3525.0,98.06547560795376,5172.635903260312
1570.9685889507555,489301.0,3494.74951171875,0.40440887212753296,3495.0,70.09346873159772,6980.6931923091715
1640.8992037654975,516235.0,3463.51904296875,0.4060963988304138,3465.0,69.76776089788655,7399.334497140758
1711.319736339933,520724.0,3434.814453125,0.39941126108169556,3435.0,71.07330425098432,7326.576490114266
1803.311432645108,754152.0,3404.35107421875,0.25969794392585754,3405.0,112.91008835936596,6679.226019199574
1944.404444533616,794553.0,3374.423828125,0.1754041463136673,3375.0,169.27593541765017,4693.833166773646
2143.137854941103,772108.0,3345.187255859375,0.13071919977664948,3345.0,228.19088539732323,3383.6057853740076
2370.607279071701,718240.0,3315.630126953125,0.13154150545597076,3315.0,226.74796286387308,3167.5698027381686
2647.3980386079893,754152.0,3285.419677734375,0.0915333479642868,3285.0,326.8335562087033,2307.4497268524888
2903.4566428664866,435433.0,3254.9072265625,0.16052083671092987,3255.0,185.283652308291,2350.0886050944678
3057.6368785671884,359120.0,3226.889892578125,0.23908790946006775,3225.0,123.07681909311245,2917.8524652015226
3153.6850108662993,336675.0,3194.877685546875,0.4100243151187897,3195.0,69.01944550510972,4877.973120996386
3224.3971631886084,314230.0,3164.589599609375,0.3928042948246002,3165.0,72.40485913950873,4339.902096826758
3303.2265094739673,386054.0,3134.991943359375,0.3383578658103943,3135.0,85.25383343120876,4528.289045342537
3424.0880565288476,502768.0,3105.095947265625,0.1894320547580719,3105.0,156.46926067855134,3213.206209447623
3690.4101357366962,646416.0,3075.780029296875,0.07958170771598816,3075.0,376.17489773714607,1718.3921731313558
4006.3814616306636,372587.0,3045.119140625,0.11676040291786194,3045.0,255.7677540507889,1456.7395385034104
4318.132481929099,430944.0,3014.832763671875,0.08140037953853607,3015.0,367.734286546083,1171.889638161319
4626.953390330936,327697.0,2986.0263671875,0.1194726973772049,2985.0,249.90753025758886,1311.2730123107162
4814.601282543816,233428.0,2955.3642578125,0.2348421961069107,2955.0,125.38825416817134,1861.641678868303
4941.679492843313,260362.0,2924.57958984375,0.22889381647109985,2925.0,128.7681664308224,2021.943832988204
5092.673535459413,291785.0,2895.08935546875,0.1714891493320465,2895.0,173.21991880137853,1684.477178023466
5245.9826975245,219961.0,2866.371826171875,0.22120997309684753,2865.0,133.3984053287952,1648.9027695484715
5363.923392620715,152626.0,2835.133056640625,0.2847751975059509,2835.0,102.48298486363542,1489.2813690300416
5465.392422660497,148137.0,2805.015625,0.29020950198173523,2805.0,100.45507521592731,1474.659191500089
5593.411194537761,161604.0,2772.4384765625,0.19048592448234558,2775.0,155.58246853860106,1038.703148998468
5862.52390362259,296274.0,2743.41455078125,0.07824201881885529,2745.0,382.64294963105755,774.2831804052994
6209.846487791914,327697.0,2714.29296875,0.09585846960544586,2715.0,312.0022187075902,1050.303428473754
6529.017351472799,314230.0,2685.0390625,0.09167114645242691,2685.0,326.3395086541806,962.8929126475675
6915.976960660829,448900.0,2653.292724609375,0.06692706048488617,2655.0,447.5797097218774,1002.9498439036546
7306.1446863493475,318719.0,2626.79052734375,0.08991313725709915,2625.0,332.75574165515997,957.8166808321929
7554.5433219371525,148137.0,2595.663818359375,0.18088164925575256,2595.0,164.04152952045018,903.0457130767763
7711.512687953644,139159.0,2564.666259765625,0.1975274384021759,2565.0,149.89720251253297,928.3628891497482
7865.876868578037,112225.0,2533.983642578125,0.18668057024478912,2535.0,158.83115873625283,706.5679108112237
8042.067802009235,130181.0,2504.35009765625,0.15377448499202728,2505.0,193.55070812614215,672.5937675989156
8267.192527833009,188538.0,2474.835693359375,0.1163407564163208,2475.0,256.6987435214052,734.4718459219044
8478.214230438722,94269.0,2448.010498046875,0.17948660254478455,2445.0,165.34466169001826,570.1363384608803
8625.735637026084,62846.0,2417.255126953125,0.2273087054491043,2415.0,129.69815148470505,484.55586514208153
8750.664813386227,53868.0,2386.751220703125,0.24466493725776672,2385.0,120.16020123558303,448.3015128643782
8868.540829454974,26934.0,2356.1484375,0.2539314329624176,2355.0,115.59183090191186,233.0095456560029
8985.610373789274,17956.0,2331.707763671875,0.24785999953746796,2325.0,118.54725776668788,151.46702115488063
9114.240658807172,13467.0,2298.091064453125,0.21299298107624054,2295.0,138.7133122691069,97.08513032890255
9235.149448274622,17956.0,2265.25,0.28314971923828125,2265.0,103.10426666579261,174.1538015900301
