survey_id,date,elevation_date,latitude,longitude,elevation,thickness,thickness_uncertainty,flag,rgi_id,x_proj,y_proj,i_grid,j_grid,ij_grid
197,2008-02-26,2008-02-26,45.9794648,7.8703773,3486.0,56,,,RGI60-11.02773,-10.279068586933407,5091765.894657498,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794681,7.8703817,3486.0,56,,,RGI60-11.02773,-9.938239799290299,5091766.261308247,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794713,7.8703861,3486.0,57,,,RGI60-11.02773,-9.5974110692957,5091766.616848372,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794746,7.8703905,3486.0,57,,,RGI60-11.02773,-9.256582362028157,5091766.98349916,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794779,7.8703949,3486.0,57,,,RGI60-11.02773,-8.915753695255175,5091767.350149967,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794812,7.8703993,3486.0,57,,,RGI60-11.02773,-8.574925068853577,5091767.716800792,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794845,7.8704038,3486.0,57,,,RGI60-11.02773,-8.22635039034354,5091768.083451627,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794878,7.8704082,3486.0,57,,,RGI60-11.02773,-7.885521845514437,5091768.450102491,145,137,0145_0137
197,2008-02-26,2008-02-26,45.979491,7.8704126,3486.0,57,,,RGI60-11.02773,-7.544693354638598,5091768.80564273,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794943,7.870417,3486.0,57,,,RGI60-11.02773,-7.203864890185097,5091769.172293631,145,137,0145_0137
197,2008-02-26,2008-02-26,45.9794976,7.8704214,3486.0,57,,,RGI60-11.02773,-6.863036466226182,5091769.538944553,145,137,0145_0137
