# Mass Balance;  Rhone; 1; annual
# name; date0; time0; date1; time1; period; date_quality; x_pos ; y_pos ; z_pos ; position_quality; mb_raw ; density ;  density_quality ; mb_we ; measurement_quality ; measurement_type ; mb_error ; reading_error ; density_error ; error_evaluation_method; source
# (-);  (yyyymmdd); (hhmm) ; (yyyymmdd); (hhmm) ; (d) ; (#) ; (m) ; (m) ; (m a.s.l.) ; (#) ; (cm) ; (kg m-3) ; (#) ; (mm w.e.) ; (#) ; (#) ; (mm w.e.) ; (mm w.e.) ; (mm w.e.) ; (#) ; (-) 
#  GLAMOS / VAW-ETHZ    ; production-date 20231122 ;   reference ; http://www.glamos.ch
       1305   20130923 1200   20140910 1200  352.0  1   672516.2 161935.5  2607.5   1  -363   850   1  -3085   1   1    62    42    46   0  ab
       1306   20130923 1200   20140910 1200  352.0  1   672413.9 160850.6  2471.9   1  -488   850   1  -4148   1   1    75    42    62   0  ab
       1307   20130923 1200   20140910 1200  352.0  1   672653.8 160180.0  2366.6   1  -386   850   1  -3281   1   1    65    42    49   0  ab
       1308   20130923 1200   20140910 1200  352.0  1   672685.9 159724.1  2304.5   1  -458   850   1  -3893   1   1    72    42    58   0  ab
       1309   20130923 1200   20140910 1200  352.0  1   672623.1 159516.2  2263.2   1  -519   850   1  -4411   1   1    78    42    66   0  ab
       1310   20130923 1200   20140910 1200  352.0  1   672541.3 159387.3  2240.4   1  -441   850   1  -3748   1   1    70    42    56   0  ab
       1312   20130923 1200   20140910 1200  352.0  1   673502.5 163989.6  2846.6   1   -84   800   4   -672   1   1    90    40    80   0  ab
       1323   20130923 1200   20140910 1200  352.0  1   672700.4 159944.8  2329.3   1  -505   850   1  -4292   1   1    77    42    64   0  ab
       1406   20140910 0904   20150809 0904  333.0  1   672414.8 160846.4  2469.5   1  -502   850   1  -4267   1   1    76    42    64   0  ab
       1407   20140910 0825   20150809 0825  333.0  1   672656.6 160175.0  2362.8   1  -549   850   1  -4666   1   1    81    42    69   0  ab
       1402   20140911 1115   20150909 0851  363.0  1   673565.1 165925.0  3123.9   1   175   625   2   1093   1   1    62    31    54   0  ab
       1403   20140911 1208   20150909 0944  363.0  1   673098.9 164928.6  2930.6   1   143   625   2    893   1   1    54    31    44   0  ab
       1412   20140911 1259   20150909 1035  363.0  1   673497.4 163990.4  2845.2   1  -151   850   1  -1283   1   1    46    42    19   0  ab
       1401   20140911 0833   20150910 0833  364.0  1   673815.0 166615.0  3236.0   1   209   625   2   1306   1   1    72    31    65   0  ab
       1404   20140910 1139   20150910 1139  365.0  1   673363.6 162767.1  2748.0   1  -242   850   1  -2057   1   1    52    42    30   0  ab
       1405   20140910 0950   20150910 1214  365.0  1   672520.5 161919.7  2605.7   1  -507   850   1  -4309   1   1    77    42    64   0  ab
       1408   20140910 1200   20150910 1200  365.0  1   672680.4 159724.9  2301.4   1  -601   850   1  -5108   1   1    87    42    76   0  ab
       1409   20140910 1200   20150910 1200  365.0  1   672605.1 159501.4  2254.4   1  -615   850   1  -5227   1   1    89    42    78   0  ab
       1410   20140910 1200   20150910 1200  365.0  1   672533.3 159389.7  2234.8   1  -623   850   1  -5295   1   1    90    42    79   0  ab
       1423   20140910 1200   20150910 1200  365.0  1   672701.0 159935.9  2325.1   1  -662   850   1  -5627   1   1    94    42    84   0  ab
       1501   20150910 0743   20160920 0743  376.0  1   673815.0 166615.0  3234.8   1   358   539   6   1929   1   1   233    26   231   0  ab
       1502   20150910 0910   20160920 0910  376.0  1   673552.0 165950.0  3125.3   1   206   539   6   1110   1   1   135    26   133   0  ab
       1503   20150910 0953   20160920 0953  376.0  1   673100.1 164929.3  2928.9   1   139   539   6    749   1   1    93    26    89   0  ab
       1504   20150910 1120   20160920 1120  376.0  1   673373.4 162786.6  2747.1   1  -109   850   1   -926   1   1    44    42    13   0  ab
       1505   20150910 1200   20160920 1200  376.0  1   672521.4 161914.6  2603.0   1  -416   850   1  -3536   1   1    67    42    53   0  ab
       1506   20150910 1335   20160920 1335  376.0  1   672410.5 160849.0  2465.9   1  -573   850   1  -4870   1   1    84    42    73   0  ab
       1507   20150910 1412   20160920 1412  376.0  1   672657.4 160173.1  2358.3   1  -644   850   1  -5474   1   1    92    42    82   0  ab
       1508   20150910 1452   20160920 1452  376.0  1   672680.0 159724.0  2296.3   1  -634   850   1  -5389   1   1    91    42    80   0  ab
       1509   20150910 1508   20160920 1508  376.0  1   672605.1 159500.2  2248.2   1  -639   850   1  -5431   1   1    91    42    81   0  ab
       1510   20150910 1532   20160920 1532  376.0  1   672530.0 159390.0  2227.6   1  -553   850   1  -4700   1   1    82    42    70   0  ab
       1523   20150910 1432   20160920 1432  376.0  1   672704.1 159938.1  2320.6   1  -622   850   1  -5287   1   1    89    42    79   0  ab
       1504   20160920 1148   20170926 1148  371.0  1   673334.0 162736.1  2742.4   1  -193  1000   5  -1930   1   1   199    50   193   0  ab
       1512   20160920 1053   20170926 1053  371.0  1   673516.7 163951.6  2839.8   1  -156  1000   5  -1560   1   1   163    50   156   0  ab
       1601   20160920 0801   20170926 0801  371.0  1   673815.0 166615.0  3235.3   1   198   530   2   1049   1   1    58    26    52   0  ab
       1602   20160920 0918   20170926 0918  371.0  1   673552.0 165950.0  3125.4   1   151   536   5    809   1   1    85    26    80   0  ab
       1603   20160920 1200   20170926 1200  371.0  1   673108.6 164879.5  2923.9   1   -33  1000   5   -330   1   1    59    50    33   0  ab
       1605   20160920 1259   20170926 1259  371.0  1   672519.3 161919.2  2601.0   1  -424  1000   5  -4240   1   1   426    50   424   0  ab
       1606   20160920 1200   20170926 1200  371.0  1   672414.7 160814.1  2457.1   1  -634   900   1  -5706   1   1    96    45    85   0  ab
       1607   20160920 1200   20170926 1200  371.0  1   672670.7 160151.2  2345.8   1  -693   900   1  -6237   1   1   103    45    93   0  ab
       1608   20160920 1200   20170926 1200  371.0  1   672680.7 159708.3  2280.9   1  -706   900   1  -6354   1   1   105    45    95   0  ab
       1609   20160920 1200   20170926 1200  371.0  1   672603.5 159485.4  2233.4   1  -717   900   1  -6453   1   1   106    45    96   0  ab
       1610   20160920 1200   20170926 1200  371.0  1   672523.9 159383.3  2213.2   1  -658   900   1  -5922   1   1    99    45    88   0  ab
       1623   20160920 1200   20170926 1200  371.0  1   672708.3 159919.0  2309.1   1  -657   900   1  -5913   1   1    99    45    88   0  ab
        k01   20161017 1434   20170926 1434  344.0  1   672564.8 159373.2  2225.5   2  -764   900   1  -6876   1   1   112    45   103   0  ab
        k02   20161017 1437   20170926 1437  344.0  1   672612.5 159438.8  2237.8   2  -733   900   1  -6597   1   1   108    45    98   0  ab
        k03   20161017 1506   20170926 1506  344.0  1   672748.0 159744.1  2293.2   2  -667   900   1  -6003   1   1   100    45    90   0  ab
        k04   20161017 1503   20170926 1503  344.0  1   672819.7 159769.1  2296.1   2  -873   900   1  -7857   1   1   126    45   117   0  ab
        k05   20161017 1500   20170926 1500  344.0  1   672763.2 159875.0  2310.0   2  -759   900   1  -6831   1   1   111    45   102   0  ab
        k06   20161017 1447   20170926 1447  344.0  1   672675.8 159855.2  2308.6   2  -737   900   1  -6633   1   1   109    45    99   0  ab
       1603   20170926 1200   20180912 1200  351.0  1   673108.6 164879.5  2923.9   1   500   500   2   2500   1   1   127    25   125   0  ab
       1701   20170926 1200   20180912 1200  351.0  1   673813.3 166615.6  3234.7   1   205   615   2   1260   1   1    70    30    63   0  ab
       1702   20170926 1200   20180912 1200  351.0  1   673514.4 165898.9  3110.0   1    93   520   2    483   1   1    35    26    24   0  ab
       1704   20170926 1200   20180912 1200  351.0  1   673363.4 162761.5  2743.3   1  -241   900   1  -2169   1   1    55    45    32   0  ab
       1705   20170926 1200   20180912 1200  351.0  1   672521.3 161920.4  2598.9   1  -502   900   1  -4518   1   1    81    45    67   0  ab
       1706   20170926 1200   20180912 1200  351.0  1   672422.8 160843.0  2460.4   1  -400   900   1  -3600   1   1    70    45    53   0  ab
       1707   20170926 1200   20180912 1200  351.0  1   672656.1 160172.8  2350.0   1  -640   900   1  -5760   1   1    97    45    86   0  ab
       1708   20170926 1200   20180912 1200  351.0  1   672680.6 159724.7  2284.6   1  -582   900   1  -5238   1   1    90    45    78   0  ab
       1709   20170926 1200   20180912 1200  351.0  1   672605.9 159500.9  2235.0   1  -684   900   1  -6156   1   1   102    45    92   0  ab
       1710   20170926 1200   20180912 1200  351.0  1   672538.8 159391.5  2216.0   1  -636   900   1  -5724   1   1    96    45    85   0  ab
       1712   20170926 1200   20180912 1200  351.0  1   673500.0 163990.0  2840.7   1  -157   900   1  -1413   1   1    49    45    21   0  ab
       1723   20170926 1200   20180912 1200  351.0  1   672705.0 159936.9  2311.4   1  -623   900   1  -5607   1   1    95    45    84   0  ab
       1801   20180912 1200   20190812 1200  334.0  1   673814.9 166615.0  3234.0   1   250   520   2   1300   1   1    70    26    65   0  ab
       1807   20180912 1341   20190904 1117  357.0  1   672656.4 160173.1  2345.3   1  -628   900   1  -5652   1   1    95    45    84   0  ab
       1808   20180912 1426   20190904 1202  357.0  1   672678.2 159725.2  2279.7   1  -540   900   1  -4860   1   1    85    45    72   0  ab
       1823   20180912 1358   20190904 1134  357.0  1   672704.1 159939.0  2306.2   1  -632   900   1  -5688   1   1    96    45    85   0  ab
       1809   20180912 1446   20190905 1446  358.0  1   672608.4 159500.5  2229.0   1  -692   900   1  -6228   1   1   103    45    93   0  ab
       1806   20180912 1321   20190907 1321  360.0  1   672422.9 160851.0  2458.4   1  -640   900   1  -5760   1   1    97    45    86   0  ab
       1802   20180912 0946   20190912 0946  365.0  1   673519.3 165923.0  3113.3   1    91   470   2    427   1   1    31    23    21   0  ab
       1803   20180912 1025   20190912 1025  365.0  1   673100.2 164923.9  2924.5   1    92   470   2    432   1   1    31    23    21   0  ab
       1804   20180912 1134   20190912 1134  365.0  1   673366.4 162770.6  2741.7   1  -178   900   1  -1602   1   1    51    45    24   0  ab
       1804   20181005 1153   20190912 1153  342.0  1   673364.0 162767.9  2741.0   1  -123   900   1  -1107   1   1    47    45    16   0  ab
       1805   20180912 1246   20190912 1246  365.0  1   672522.1 161909.1  2595.4   1  -483   900   1  -4347   1   1    79    45    65   0  ab
       1805   20181005 1112   20190912 1336  342.0  1   672519.9 161906.2  2594.5   1  -419   900   1  -3771   1   1    72    45    56   0  ab
       1812   20180912 1103   20190912 1103  365.0  1   673497.2 163989.0  2838.5   1   -83   900   1   -747   1   1    46    45    11   0  ab
       1901   20190912 1200   20200911 1200  365.0  1   673815.0 166615.0  3230.0   1   175   580   2   1015   1   1    58    29    50   0  ab
       1902   20190912 1200   20200911 1200  365.0  1   673499.3 165900.2  3105.6   1    69   515   2    355   1   1    31    25    17   0  ab
       1903   20190912 1200   20200911 1200  365.0  1   673098.8 164928.3  2923.9   1    40   535   2    214   1   1    28    26    10   0  ab
       1904   20190912 1200   20200911 1200  365.0  1   673345.4 162773.8  2738.6   1  -194   900   1  -1746   1   1    52    45    26   0  ab
       1905   20190912 1200   20200911 1200  365.0  1   672521.0 161919.0  2593.9   1  -537   900   1  -4833   1   1    85    45    72   0  ab
       1906   20190912 1200   20200911 1200  365.0  1   672420.6 160843.0  2454.0   1  -674   900   1  -6066   1   1   101    45    90   0  ab
       1907   20190912 1200   20200911 1200  365.0  1   672659.1 160175.0  2340.6   1  -784   900   1  -7056   1   1   115    45   105   0  ab
       1908   20190912 1200   20200911 1200  365.0  1   672679.8 159723.2  2273.9   1  -661   900   1  -5949   1   1    99    45    89   0  ab
       1909   20190912 1200   20200911 1200  365.0  1   672607.7 159501.2  2222.3   1  -758   900   1  -6822   1   1   111    45   102   0  ab
       1812   20190912 1200   20200911 1200  365.0  1   673510.8 163950.7  2834.2   1  -134   900   1  -1206   1   1    48    45    18   0  ab
       1923   20190912 1200   20200911 1200  365.0  1   672701.1 159939.2  2300.8   1  -693   900   1  -6237   1   1   103    45    93   0  ab
       2001   20200911 1200   20210908 1200  362.0  1   673815.0 166615.0  3233.1   1   343   595   2   2040   1   1   106    29   102   0  ab
       2002   20200911 1200   20210908 1200  362.0  1   673490.2 165892.4  3102.4   1   192   550   2   1056   1   1    59    27    52   0  ab
       2003   20200911 1200   20210908 1200  362.0  1   673102.8 164914.0  2921.1   1   158   565   2    892   1   1    52    28    44   0  ab
       2004   20200911 1200   20210908 1200  362.0  1   673347.9 162772.2  2736.7   1  -106   900   1   -954   1   1    47    45    14   0  ab
       2005   20200911 1200   20210908 1200  362.0  1   672517.8 161923.3  2591.6   1  -385   900   1  -3465   1   1    68    45    51   0  ab
       2006   20200911 1200   20210908 1200  362.0  1   672417.3 160844.2  2449.8   1  -484   900   1  -4356   1   1    79    45    65   0  ab
       2007   20200911 1200   20210908 1200  362.0  1   672657.3 160173.6  2334.7   1  -570   900   1  -5130   1   1    89    45    76   0  ab
       2008   20200911 1200   20210908 1200  362.0  1   672675.5 159723.5  2266.8   1  -513   900   1  -4617   1   1    82    45    69   0  ab
       2009   20200911 1200   20210908 1200  362.0  1   672625.2 159567.7  2227.2   1  -540   900   1  -4860   1   1    85    45    72   0  ab
       2012   20200911 1200   20210908 1200  362.0  1   673495.5 163986.5  2835.6   1   -26  1000   5   -260   1   1    56    50    26   0  ab
       2023   20200911 1200   20210908 1200  362.0  1   672705.0 159937.0  2293.5   1  -577   900   1  -5193   1   1    89    45    77   0  ab
       2101   20210908 0838   20220913 0720  370.0  1   673812.1 166605.1  3230.9   1   -61   750   4   -457   1   1    66    37    54   0  ab
       2102   20210908 1006   20220913 0744  370.0  1   673507.0 165904.7  3105.0   1   -90   750   4   -675   1   1    89    37    80   0  ab
       2103   20210908 1100   20220909 1227  366.0  1   673103.5 164905.4  2917.4   1  -240   800   4  -1920   5   1   396   322   230   0  ab
       2104   20210908 1218   20220909 1105  366.0  1   673357.5 162759.6  2736.9   1  -446   900   1  -4014   1   1    75    45    60   0  ab
       2105   20210908 1323   20220909 0944  366.0  1   672505.8 161897.9  2585.2   1  -682   900   1  -6138   1   1   102    45    92   0  ab
       2106   20210908 1354   20220909 0855  366.0  1   672415.0 160847.2  2448.3   1  -865   900   1  -7785   1   1   125    45   116   0  ab
       2107   20210908 1427   20220909 0816  366.0  1   672657.5 160173.6  2331.7   1  -945   900   1  -8505   1   1   135    45   127   0  ab
       2108   20210908 1523   20220909 1434  366.0  1   672679.7 159724.6  2261.9   1  -848   900   1  -7632   1   1   123    45   114   0  ab
       2109   20210908 1544   20220909 1455  366.0  1   672625.4 159565.7  2215.7   1  -703   900   1  -6327   1   1   105    45    94   0  ab
       2012   20210908 1142   20220909 1151  366.0  1   673508.3 163949.8  2832.3   1  -407   850   3  -3459   1   1   280    42   276   0  ab
       2123   20210908 1447   20220909 0754  366.0  1   672707.2 159938.5  2289.0   1  -895   900   1  -8055   1   1   128    45   120   0  ab
       2201   20220909 1200   20231017 1200  403.0  1   673811.5 166613.1  3229.7   1   113   507   2    572   1   1    38    25    28   0  ab
       2202   20220909 1200   20231017 1200  403.0  1   673553.0 165943.6  3116.2   1  -150   678   4  -1017   1   1   126    33   122   0  ab
       2203   20220909 1200   20231017 1200  403.0  1   673102.3 164904.1  2913.3   1  -170   812   4  -1380   1   1   170    40   165   0  ab
       2212   20220909 1200   20231017 1200  403.0  1   673507.0 163968.3  2827.3   1  -276   900   1  -2484   1   1    58    45    37   0  ab
       2204   20220909 1200   20231017 1200  403.0  1   673341.9 162739.4  2729.2   1  -434   900   1  -3906   1   1    73    45    58   0  ab
       2205   20220909 1200   20231017 1200  403.0  1   672507.9 161900.2  2581.0   1  -612   900   1  -5508   1   1    94    45    82   0  ab
       2206   20220909 1200   20231017 1200  403.0  1   672424.8 160831.3  2437.9   1  -888   900   1  -7992   1   1   128    45   119   0  ab
       2207   20220909 1200   20231017 1200  403.0  1   672662.3 160166.1  2318.6   1  -977   900   1  -8793   1   1   139    45   131   0  ab
       2223   20220909 1200   20231017 1200  403.0  1   672710.8 159933.6  2275.6   1  -890   900   1  -8010   1   1   128    45   120   0  ab
       2208   20220909 1200   20231017 1200  403.0  1   672679.6 159721.0  2246.4   1  -936   900   1  -8424   1   1   134    45   126   0  ab
