     velsurf       thk_regu           glen
     33.2253        15.4022        -0.4810
     33.2265        15.4016        -0.4810
     33.2249        15.4012        -0.4810
     33.2269        15.4005        -0.4810
     33.2238        15.4002        -0.4810
     33.2259        15.3995        -0.4810
     33.2229        15.3993        -0.4889
     34.4418        15.3987        -0.4889
     34.4369        15.3999        -0.4889
     34.4374        15.4009        -0.4889
     34.4326        15.4021        -0.4889
     34.4332        15.4029        -0.4889
     34.4285        15.4041        -0.4889
     34.4293        15.4048        -0.4889
     34.4248        15.4059        -0.4889
     34.4257        15.4066        -0.4889
     34.4217        15.4077        -0.4889
     34.4221        15.4084        -0.4889
     34.4182        15.4094        -0.4889
     34.4192        15.4100        -0.4889
     34.4149        15.4110        -0.4889
     34.4162        15.4116        -0.4889
     34.4119        15.4126        -0.4889
     34.4142        15.4132        -0.4889
     34.4088        15.4142        -0.4889
     34.4112        15.4148        -0.4889
     34.4056        15.4159        -0.4889
     34.4089        15.4165        -0.4889
     34.4024        15.4175        -0.4889
     34.4059        15.4181        -0.4889
     34.3994        15.4192        -0.4889
     34.4028        15.4198        -0.4889
     34.3965        15.4207        -0.4889
     34.4000        15.4213        -0.4889
     34.3936        15.4223        -0.4889
     34.3972        15.4229        -0.4889
     34.3907        15.4238        -0.4889
     34.3944        15.4244        -0.4889
     34.3880        15.4253        -0.4889
     34.3918        15.4258        -0.4889
     34.3853        15.4268        -0.4889
     34.3892        15.4273        -0.4889
     34.3840        15.4282        -0.4889
     34.3865        15.4287        -0.4889
     34.3814        15.4296        -0.4889
     34.3839        15.4301        -0.4889
     34.3790        15.4310        -0.4889
     34.3815        15.4314        -0.4889
     34.3766        15.4323        -0.4889
     34.3789        15.4328        -0.4889
     34.3740        15.4337        -0.4889
     34.3765        15.4341        -0.4889
     34.3713        15.4350        -0.4889
     34.3744        15.4354        -0.4889
     34.3690        15.4363        -0.4889
     34.3721        15.4367        -0.4889
     34.3668        15.4375        -0.4973
     34.8729        15.4379        -0.4973
     34.8671        15.4393        -0.4973
     34.8694        15.4404        -0.4973
     34.8636        15.4417        -0.4973
     34.8655        15.4426        -0.4973
     34.8601        15.4439        -0.4973
     34.8625        15.4448        -0.4973
     34.8566        15.4461        -0.4973
     34.8593        15.4469        -0.4973
     34.8533        15.4481        -0.4973
     34.8560        15.4489        -0.4973
     34.8501        15.4500        -0.4973
     34.8527        15.4508        -0.4973
     34.8472        15.4519        -0.4973
     34.8497        15.4526        -0.4973
     34.8442        15.4537        -0.4973
     34.8470        15.4544        -0.4973
     34.8414        15.4555        -0.4973
     34.8442        15.4562        -0.4973
     34.8384        15.4572        -0.4973
     34.8414        15.4579        -0.4973
     34.8355        15.4589        -0.4973
     34.8387        15.4596        -0.4973
