        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
-3.9532096386 22.2397480011 -23.5099048615 32.3823318481 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.5735836029
-4.0422687531 22.3367080688 -23.5477771759 32.3754119873 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.5483303070
-4.1184744835 22.4169006348 -24.6981887817 32.4993553162 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.5267219543
-4.1946029663 22.4998683929 -24.7228298187 32.4925003052 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.5051345825
-4.2689671516 22.5800724030 -24.7614383698 32.4762153625 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.4840469360
-4.3423943520 22.6599140167 -24.7829265594 32.4719238281 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.4632272720
-4.4155097008 22.7390022278 -24.8160667419 32.4577636719 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.4424953461
-4.4886579514 22.8188419342 -24.8407363892 32.4499969482 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.4217529297
-4.5622692108 22.8988571167 -24.8771419525 32.4327354431 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.4008789062
-4.6359171867 22.9793872833 -24.8999328613 32.4280586243 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.3799962997
-4.7095041275 23.0596237183 -24.9372558594 32.4114799500 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.3591299057
-4.7826128006 23.1401386261 -24.9612216949 32.4053764343 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.3383989334
-4.8553276062 23.2208194733 -24.9964885712 32.3904533386 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.3177785873
-4.9268946648 23.3016052246 -25.0197467804 32.3846130371 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2974853516
-4.9974770546 23.3826370239 -25.0558166504 32.3691711426 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2774724960
-5.0665860176 23.4648838043 -25.0779743195 32.3643035889 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2578754425
-5.1347885132 23.5481643677 -25.1143035889 32.3476600647 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2385349274
-5.2016506195 23.6327934265 -25.1378955841 32.3417968750 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2195758820
-5.2679424286 23.7189464569 -25.1705856323 32.3277282715 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.2007780075
-5.3329987526 23.8060932159 -25.1937465668 32.3222351074 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.1823310852
-5.3978934288 23.8940658569 -25.2273807526 32.3067741394 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.1639299393
-5.4618630409 23.9819164276 -25.2473716736 32.3031501770 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.1457901001
-5.5257439613 24.0695476532 -25.2801322937 32.2878456116 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.1276760101
-5.5889616013 24.1568584442 -25.2997131348 32.2843360901 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.1097507477
-5.6523585320 24.2437591553 -25.3337192535 32.2678756714 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0917730331
-5.7149014473 24.3292713165 -25.3517379761 32.2649765015 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0740385056
-5.7775635719 24.4133548737 -25.3864955902 32.2483215332 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0562705994
-5.8392319679 24.4957675934 -25.4052371979 32.2437629700 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0387830734
-5.9010744095 24.5772247314 -25.4366855621 32.2281646729 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0212478638
-5.9617509842 24.6575298309 -25.4555778503 32.2228813171 0.0000000000 0.0000000000 13.9437055588 30.6557617188 11.0040426254
-6.0227818489 24.7375411987 -25.4857540131 32.2071876526 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9867362976
-6.0829081535 24.8174114227 -25.5040321350 32.2017898560 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9696874619
-6.1434016228 24.8974170685 -25.5345115662 32.1862373352 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9525337219
-6.2028479576 24.9770507812 -25.5555973053 32.1790924072 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9356775284
-6.2625150681 25.0563678741 -25.5826606750 32.1660194397 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9187574387
-6.3209156990 25.1345043182 -25.6013126373 32.1611175537 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.9021968842
-6.3791685104 25.2122421265 -25.6308746338 32.1459045410 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8856801987
-6.4362039566 25.2892875671 -25.6542377472 32.1368408203 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8695058823
-6.4930896759 25.3665103912 -25.6784667969 32.1262512207 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8533754349
-6.5484471321 25.4423675537 -25.7013797760 32.1168212891 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8376798630
-6.6035594940 25.5181312561 -25.7250881195 32.1053466797 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8220510483
-6.6573829651 25.5928993225 -25.7464694977 32.0962524414 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.8067903519
-6.7111001015 25.6678524017 -25.7699813843 32.0842514038 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7915573120
-6.7635140419 25.7422771454 -25.7924175262 32.0740394592 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7766933441
-6.8157415390 25.8178176880 -25.8155422211 32.0616416931 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7618846893
-6.8667683601 25.8929710388 -25.8357925415 32.0529594421 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7474164963
-6.9178595543 25.9682254791 -25.8587131500 32.0408439636 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7329282761
-6.9677786827 26.0426292419 -25.8782062531 32.0321083069 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7187728882
-7.0180087090 26.1172313690 -25.8997402191 32.0207138062 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.7045307159
-7.0668773651 26.1901588440 -25.9195728302 32.0119857788 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6906728745
-7.1157898903 26.2618370056 -25.9409599304 32.0005683899 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6768026352
-7.1632199287 26.3317470551 -25.9601573944 31.9916496277 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6633558273
