survey_id,date,elevation_date,latitude,longitude,elevation,thickness,thickness_uncertainty,flag,rgi_id,x_proj,y_proj,i_grid,j_grid,ij_grid
273,2003-04-26,2003-04-26,46.648426,8.398698,3276.0,51,,,RGI60-11.01238,168.1971801668688,5166096.174297878,114,89,0114_0089
273,2003-04-26,2003-04-26,46.648336,8.398841,3274.0,52,,,RGI60-11.01238,179.1402419696617,5166086.173856728,114,89,0114_0089
273,2003-04-26,2003-04-26,46.648246,8.398999,3273.0,50,,,RGI60-11.01238,191.2311863280836,5166076.17347189,114,89,0114_0089
273,2003-04-26,2003-04-26,46.64815,8.399149,3271.0,50,,,RGI60-11.01238,202.7100075221071,5166065.506373781,114,89,0114_0089
273,2003-04-26,2003-04-26,46.648057,8.399282,3270.0,49,,,RGI60-11.01238,212.8879605336614,5166055.172610158,114,89,0114_0089
273,2003-04-26,2003-04-26,46.647965,8.399393,3268.0,47,,,RGI60-11.01238,221.38242775928418,5166044.949921343,114,90,0114_0090
273,2003-04-26,2003-04-26,46.647867,8.399531,3266.0,47,,,RGI60-11.01238,231.9430868974518,5166034.060606753,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647768,8.399675,3264.0,51,,,RGI60-11.01238,242.96293119495445,5166023.0602098275,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647669,8.399762,3262.0,61,,,RGI60-11.01238,249.6209535446835,5166012.05965108,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647571,8.399876,3260.0,75,,,RGI60-11.01238,258.3451444262571,5166001.170307543,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647471,8.399992,3258.0,101,,,RGI60-11.01238,267.2224250138248,5165990.058744603,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647385,8.400111,3256.0,103,,,RGI60-11.01238,276.32923997868187,5165980.502878374,115,90,0115_0090
273,2003-04-26,2003-04-26,46.647295,8.400228,3254.0,108,,,RGI60-11.01238,285.283055997833,5165970.502540824,115,91,0115_0091
273,2003-04-26,2003-04-26,46.647174,8.400325,3252.0,116,,,RGI60-11.01238,292.70657789579315,5165957.057438002,116,91,0116_0091
273,2003-04-26,2003-04-26,46.647053,8.400447,3250.0,131,,,RGI60-11.01238,302.0432520496408,5165943.612440131,116,91,0116_0091
273,2003-04-26,2003-04-26,46.646957,8.400541,3248.0,139,,,RGI60-11.01238,309.2371271406209,5165932.945333901,116,91,0116_0091
273,2003-04-26,2003-04-26,46.646853,8.400636,3247.0,152,,,RGI60-11.01238,316.5075993800163,5165921.389284569,116,91,0116_0091
273,2003-04-26,2003-04-26,46.646745,8.400775,3245.0,168,,,RGI60-11.01238,327.1452321721873,5165909.38894802,116,92,0116_0092
273,2003-04-26,2003-04-26,46.646681,8.400883,3244.0,175,,,RGI60-11.01238,335.4103494057948,5165902.27775521,116,92,0116_0092
273,2003-04-26,2003-04-26,46.646587,8.401013,3243.0,181,,,RGI60-11.01238,345.35923544302483,5165891.833085595,116,92,0116_0092
273,2003-04-26,2003-04-26,46.646502,8.40113,3242.0,189,,,RGI60-11.01238,354.31326495517686,5165882.388449331,116,92,0116_0092
273,2003-04-26,2003-04-26,46.646428,8.401252,3242.0,192,,,RGI60-11.01238,363.6498771165952,5165874.166163808,117,92,0117_0092
273,2003-04-26,2003-04-26,46.64635,8.401383,3241.0,196,,,RGI60-11.01238,373.6752740508417,5165865.4994575875,117,92,0117_0092
273,2003-04-26,2003-04-26,46.646274,8.401509,3239.0,196,,,RGI60-11.01238,383.31805633831874,5165857.054982765,117,92,0117_0092
273,2003-04-26,2003-04-26,46.646189,8.40163,3238.0,195,,,RGI60-11.01238,392.5783008821483,5165847.6104232995,117,93,0117_0093
273,2003-04-26,2003-04-26,46.64611,8.401768,3237.0,191,,,RGI60-11.01238,403.1394736347253,5165838.832681853,117,93,0117_0093
273,2003-04-26,2003-04-26,46.646018,8.401885,3236.0,189,,,RGI60-11.01238,412.0937254996244,5165828.610295888,117,93,0117_0093
273,2003-04-26,2003-04-26,46.645938,8.402006,3234.0,187,,,RGI60-11.01238,421.3540199697922,5165819.72137837,117,93,0117_0093
273,2003-04-26,2003-04-26,46.645847,8.402136,3233.0,183,,,RGI60-11.01238,431.30316722816013,5165809.6102102995,118,93,0118_0093
273,2003-04-26,2003-04-26,46.645764,8.402264,3231.0,178,,,RGI60-11.01238,441.0992296335833,5165800.388003312,118,93,0118_0093
273,2003-04-26,2003-04-26,46.645681,8.40239,3230.0,173,,,RGI60-11.01238,450.7422685996553,5165791.16580093,118,93,0118_0093
273,2003-04-26,2003-04-26,46.645598,8.402534,3228.0,168,,,RGI60-11.01238,461.76281978348334,5165781.943719424,118,93,0118_0093
273,2003-04-26,2003-04-26,46.645519,8.402654,3227.0,158,,,RGI60-11.01238,470.94672352177565,5165773.165992309,118,94,0118_0094
273,2003-04-26,2003-04-26,46.645427,8.402776,3225.0,151,,,RGI60-11.01238,480.2838231308529,5165762.943738546,118,94,0118_0094
273,2003-04-26,2003-04-26,46.645342,8.4029,3224.0,143,,,RGI60-11.01238,489.77394559636275,5165753.499348019,119,94,0119_0094
273,2003-04-26,2003-04-26,46.645252,8.40303,3223.0,133,,,RGI60-11.01238,499.7233076220189,5165743.499413331,119,94,0119_0094
273,2003-04-26,2003-04-26,46.645171,8.40315,3221.0,124,,,RGI60-11.01238,508.9073439177066,5165734.499505651,119,94,0119_0094
273,2003-04-26,2003-04-26,46.645076,8.403278,3220.0,121,,,RGI60-11.01238,518.7037617142375,5165723.943992407,119,94,0119_0094
273,2003-04-26,2003-04-26,46.644994,8.403402,3218.0,121,,,RGI60-11.01238,528.1939765236814,5165714.833021264,119,95,0119_0095
273,2003-04-26,2003-04-26,46.644912,8.403531,3217.0,120,,,RGI60-11.01238,538.0668589358096,5165705.7220993135,119,95,0119_0095
273,2003-04-26,2003-04-26,46.644822,8.403675,3216.0,120,,,RGI60-11.01238,549.0877706380807,5165695.722342507,119,95,0119_0095
273,2003-04-26,2003-04-26,46.644751,8.403798,3215.0,120,,,RGI60-11.01238,558.5014345321015,5165687.8337263735,120,95,0120_0095
273,2003-04-26,2003-04-26,46.644657,8.40392,3214.0,121,,,RGI60-11.01238,567.8388355997467,5165677.389370652,120,95,0120_0095
273,2003-04-26,2003-04-26,46.644576,8.404053,3213.0,119,,,RGI60-11.01238,578.0179415997743,5165668.389662912,120,95,0120_0095
273,2003-04-26,2003-04-26,46.644494,8.404179,3213.0,117,,,RGI60-11.01238,587.6613901966626,5165659.278800813,120,95,0120_0095
273,2003-04-26,2003-04-26,46.64441,8.404301,3213.0,113,,,RGI60-11.01238,596.9987759710992,5165649.945685077,120,95,0120_0095
273,2003-04-26,2003-04-26,46.64433,8.404425,3213.0,109,,,RGI60-11.01238,606.4892031680747,5165641.057077068,120,96,0120_0096
273,2003-04-26,2003-04-26,46.64425,8.404547,3214.0,106,,,RGI60-11.01238,615.8266009035908,5165632.1684684865,120,96,0120_0096
273,2003-04-26,2003-04-26,46.644148,8.404667,3215.0,107,,,RGI60-11.01238,625.0112218667206,5165620.835231107,121,96,0121_0096
273,2003-04-26,2003-04-26,46.644063,8.404758,3217.0,106,,,RGI60-11.01238,631.9763381943753,5165611.390805243,121,96,0121_0096
273,2003-04-26,2003-04-26,46.643949,8.40488,3221.0,103,,,RGI60-11.01238,641.3142212029632,5165598.724175959,121,96,0121_0096
273,2003-04-26,2003-04-26,46.64383,8.404952,3224.0,100,,,RGI60-11.01238,646.825737822388,5165585.501552623,121,96,0121_0096
273,2003-04-26,2003-04-26,46.643716,8.405027,3226.0,96,,,RGI60-11.01238,652.5668069187819,5165572.8345565535,121,97,0121_0097
273,2003-04-26,2003-04-26,46.643614,8.405108,3229.0,95,,,RGI60-11.01238,658.7669322603936,5165561.501049403,121,97,0121_0097
273,2003-04-26,2003-04-26,46.643508,8.40522,3233.0,94,,,RGI60-11.01238,667.3395526319747,5165549.723333211,121,97,0121_0097
273,2003-04-26,2003-04-26,46.643418,8.405334,3236.0,94,,,RGI60-11.01238,676.0650669993004,5165539.723557262,121,97,0121_0097
273,2003-04-26,2003-04-26,46.643324,8.405451,3239.0,93,,,RGI60-11.01238,685.0202508458217,5165529.279342504,121,97,0121_0097
273,2003-04-26,2003-04-26,46.643218,8.405558,3240.0,97,,,RGI60-11.01238,693.2103174103754,5165517.501620227,122,98,0122_0098
273,2003-04-26,2003-04-26,46.643134,8.405689,3242.0,101,,,RGI60-11.01238,703.2368586584075,5165508.1687502535,122,98,0122_0098
273,2003-04-26,2003-04-26,46.64304,8.405822,3243.0,105,,,RGI60-11.01238,713.4166232118778,5165497.7247210825,122,98,0122_0098
273,2003-04-26,2003-04-26,46.642947,8.405933,3244.0,109,,,RGI60-11.01238,721.9127374517464,5165487.391626894,122,98,0122_0098
273,2003-04-26,2003-04-26,46.64286,8.406073,3245.0,120,,,RGI60-11.01238,732.6281897428872,5165477.725530489,122,98,0122_0098
273,2003-04-26,2003-04-26,46.642762,8.406231,3245.0,136,,,RGI60-11.01238,744.7213817512194,5165466.837309765,122,98,0122_0098
273,2003-04-26,2003-04-26,46.642696,8.406357,3245.0,145,,,RGI60-11.01238,754.3651820729381,5165459.504627552,123,98,0123_0098
273,2003-04-26,2003-04-26,46.642614,8.406499,3244.0,148,,,RGI60-11.01238,765.233727493279,5165450.394205656,123,99,0123_0099
273,2003-04-26,2003-04-26,46.64254,8.40664,3244.0,151,,,RGI60-11.01238,776.0256602209976,5165442.172748829,123,99,0123_0099
273,2003-04-26,2003-04-26,46.642462,8.406779,3243.0,150,,,RGI60-11.01238,786.6646178823016,5165433.506813854,123,99,0123_0099
273,2003-04-26,2003-04-26,46.642379,8.406913,3242.0,146,,,RGI60-11.01238,796.9210227848497,5165424.285250198,123,99,0123_0099
273,2003-04-26,2003-04-26,46.642306,8.407064,3242.0,137,,,RGI60-11.01238,808.4783451504603,5165416.175072348,123,99,0123_0099
273,2003-04-26,2003-04-26,46.642244,8.407212,3241.0,124,,,RGI60-11.01238,819.805937757392,5165409.287198876,124,99,0124_0099
273,2003-04-26,2003-04-26,46.642174,8.407352,3241.0,115,,,RGI60-11.01238,830.5214255806873,5165401.510307256,124,99,0124_0099
273,2003-04-26,2003-04-26,46.642118,8.407509,3241.0,105,,,RGI60-11.01238,842.537763371743,5165395.289287882,124,99,0124_0099
273,2003-04-26,2003-04-26,46.642055,8.407667,3241.0,95,,,RGI60-11.01238,854.630767986948,5165388.290467612,124,99,0124_0099
273,2003-04-26,2003-04-26,46.641919,8.407743,3238.0,90,,,RGI60-11.01238,860.4493419560852,5165373.179057621,124,100,0124_0100
273,2003-04-26,2003-04-26,46.641789,8.407794,3236.0,88,,,RGI60-11.01238,864.3545445768965,5165358.7340954,124,100,0124_0100
273,2003-04-26,2003-04-26,46.641681,8.407891,3234.0,88,,,RGI60-11.01238,871.779901651951,5165346.734270335,124,100,0124_0100
273,2003-04-26,2003-04-26,46.641583,8.407965,3231.0,85,,,RGI60-11.01238,877.4448792469306,5165335.845392105,124,100,0124_0100
273,2003-04-26,2003-04-26,46.641478,8.408051,3229.0,82,,,RGI60-11.01238,884.0283827194472,5165324.178818266,125,100,0125_0100
273,2003-04-26,2003-04-26,46.641367,8.408123,3227.0,78,,,RGI60-11.01238,889.5405511311519,5165311.845377431,125,101,0125_0101
273,2003-04-26,2003-04-26,46.641255,8.408195,3226.0,76,,,RGI60-11.01238,895.0527585688652,5165299.400822494,125,101,0125_0101
273,2003-04-26,2003-04-26,46.641144,8.408268,3224.0,74,,,RGI60-11.01238,900.6415052512318,5165287.0674036415,125,101,0125_0101
273,2003-04-26,2003-04-26,46.641032,8.40834,3223.0,70,,,RGI60-11.01238,906.1537582219628,5165274.622859333,125,101,0125_0101
273,2003-04-26,2003-04-26,46.640934,8.408414,3222.0,71,,,RGI60-11.01238,911.818865565621,5165263.734014613,125,101,0125_0101
273,2003-04-26,2003-04-26,46.640823,8.408479,3222.0,71,,,RGI60-11.01238,916.7954111474089,5165251.400518879,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640726,8.408556,3221.0,71,,,RGI60-11.01238,922.6901435698466,5165240.622839037,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640618,8.408628,3221.0,71,,,RGI60-11.01238,928.2024160425243,5165228.622793234,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640501,8.408684,3221.0,70,,,RGI60-11.01238,932.4903211812247,5165215.622488993,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640381,8.40875,3222.0,71,,,RGI60-11.01238,937.5436383155636,5165202.288948912,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640274,8.40881,3225.0,70,,,RGI60-11.01238,942.1375460678594,5165190.399893227,125,102,0125_0102
273,2003-04-26,2003-04-26,46.640141,8.408828,3227.0,69,,,RGI60-11.01238,943.5174758806597,5165175.62123434,125,103,0125_0103
273,2003-04-26,2003-04-26,46.640032,8.408871,3230.0,67,,,RGI60-11.01238,946.8103613016804,5165163.509740609,125,103,0125_0103
273,2003-04-26,2003-04-26,46.639908,8.408892,3233.0,70,,,RGI60-11.01238,948.4197559899367,5165149.73119366,125,103,0125_0103
273,2003-04-26,2003-04-26,46.639792,8.4089,3235.0,68,,,RGI60-11.01238,949.0340629291873,5165136.841445577,125,103,0125_0103
273,2003-04-26,2003-04-26,46.63966,8.408934,3237.0,66,,,RGI60-11.01238,951.638567383533,5165122.174101948,126,103,0126_0103
273,2003-04-26,2003-04-26,46.63955,8.408979,3239.0,70,,,RGI60-11.01238,955.0845865303086,5165109.951518564,126,104,0126_0104
273,2003-04-26,2003-04-26,46.63944,8.409032,3242.0,71,,,RGI60-11.01238,959.1429036435802,5165097.729034716,126,104,0126_0104
273,2003-04-26,2003-04-26,46.639328,8.409092,3243.0,67,,,RGI60-11.01238,963.7370222995232,5165085.28440074,126,104,0126_0104
273,2003-04-26,2003-04-26,46.639213,8.409173,3245.0,67,,,RGI60-11.01238,969.9384656714669,5165072.506670748,126,104,0126_0104
273,2003-04-26,2003-04-26,46.639098,8.409233,3245.0,64,,,RGI60-11.01238,974.532679653282,5165059.728687483,126,104,0126_0104
273,2003-04-26,2003-04-26,46.638976,8.409307,3245.0,62,,,RGI60-11.01238,980.1985455367201,5165046.173046691,126,105,0126_0105
273,2003-04-26,2003-04-26,46.638865,8.409361,3246.0,58,,,RGI60-11.01238,984.3335108457147,5165033.839474122,126,105,0126_0105
273,2003-04-26,2003-04-26,46.638744,8.409403,3249.0,55,,,RGI60-11.01238,987.5502373655071,5165020.3945609145,126,105,0126_0105
273,2003-04-26,2003-04-26,46.638632,8.409447,3252.0,53,,,RGI60-11.01238,990.9198872197787,5165007.949748772,126,105,0126_0105
273,2003-04-26,2003-04-26,46.63852,8.409465,3254.0,52,,,RGI60-11.01238,992.2995942049447,5164995.504611046,126,105,0126_0105
273,2003-04-26,2003-04-26,46.638402,8.40953,3258.0,50,,,RGI60-11.01238,997.2766540602702,5164982.3933516545,126,106,0126_0106
273,2003-04-26,2003-04-26,46.638295,8.409586,3261.0,46,,,RGI60-11.01238,1001.564698393979,5164970.504294713,126,106,0126_0106
273,2003-04-26,2003-04-26,46.638174,8.409631,3264.0,45,,,RGI60-11.01238,1005.0111088951822,5164957.0594302835,126,106,0126_0106
273,2003-04-26,2003-04-26,46.638065,8.409661,3267.0,48,,,RGI60-11.01238,1007.3092502070301,5164944.947808029,126,106,0126_0106
273,2003-04-26,2003-04-26,46.637954,8.409706,3269.0,48,,,RGI60-11.01238,1010.7555018843505,5164932.614140532,126,106,0126_0106
273,2003-04-26,2003-04-26,46.637829,8.409725,3273.0,46,,,RGI60-11.01238,1012.2120471234867,5164918.724470645,126,107,0126_0107
273,2003-04-26,2003-04-26,46.637716,8.409723,3275.0,45,,,RGI60-11.01238,1012.0610783916343,5164906.167963195,126,107,0126_0107
273,2003-04-26,2003-04-26,46.637599,8.409777,3279.0,45,,,RGI60-11.01238,1016.1963170255891,5164893.167699349,127,107,0127_0107
273,2003-04-26,2003-04-26,46.637483,8.40982,3281.0,47,,,RGI60-11.01238,1019.4896338072382,5164880.278415547,127,107,0127_0107
273,2003-04-26,2003-04-26,46.637368,8.409859,3284.0,48,,,RGI60-11.01238,1022.4767921178307,5164867.500201199,127,107,0127_0107
273,2003-04-26,2003-04-26,46.637252,8.409924,3286.0,50,,,RGI60-11.01238,1027.4539852096593,5164854.6112079285,127,108,0127_0108
273,2003-04-26,2003-04-26,46.637132,8.409961,3288.0,48,,,RGI60-11.01238,1030.2881904791486,5164841.277375414,127,108,0127_0108
273,2003-04-26,2003-04-26,46.637011,8.410026,3290.0,49,,,RGI60-11.01238,1035.26551723128,5164827.832792655,127,108,0127_0108
273,2003-04-26,2003-04-26,46.636196,8.406743,3201.0,43,,,RGI60-11.01238,783.9999928139955,5164737.232682633,123,109,0123_0109
273,2003-04-26,2003-04-26,46.636265,8.406686,3199.0,42,,,RGI60-11.01238,779.6362175487374,5164744.899347335,123,109,0123_0109
273,2003-04-26,2003-04-26,46.636445,8.406598,3196.0,47,,,RGI60-11.01238,772.8981366707894,5164764.899950962,123,109,0123_0109
273,2003-04-26,2003-04-26,46.636564,8.406498,3193.0,49,,,RGI60-11.01238,765.2424867146025,5164778.1221697815,123,109,0123_0109
273,2003-04-26,2003-04-26,46.636661,8.406407,3190.0,52,,,RGI60-11.01238,758.276032119539,5164788.899860847,123,109,0123_0109
273,2003-04-26,2003-04-26,46.636768,8.406301,3188.0,54,,,RGI60-11.01238,750.1613749774118,5164800.7886101315,122,108,0122_0108
273,2003-04-26,2003-04-26,46.636854,8.40622,3186.0,53,,,RGI60-11.01238,743.9605155711931,5164810.344101159,122,108,0122_0108
273,2003-04-26,2003-04-26,46.636973,8.406118,3183.0,54,,,RGI60-11.01238,736.151908734735,5164823.566338956,122,108,0122_0108
273,2003-04-26,2003-04-26,46.63707,8.406033,3181.0,54,,,RGI60-11.01238,729.6447916382384,5164834.344119915,122,108,0122_0108
273,2003-04-26,2003-04-26,46.637172,8.405942,3179.0,55,,,RGI60-11.01238,722.6783989866549,5164845.677449517,122,108,0122_0108
273,2003-04-26,2003-04-26,46.637278,8.405793,3175.0,59,,,RGI60-11.01238,711.2727438788593,5164857.454739458,122,108,0122_0108
273,2003-04-26,2003-04-26,46.637355,8.405698,3173.0,63,,,RGI60-11.01238,704.0005830292398,5164866.010072448,122,107,0122_0107
273,2003-04-26,2003-04-26,46.637447,8.405577,3170.0,68,,,RGI60-11.01238,694.7382541795408,5164876.231974308,122,107,0122_0107
273,2003-04-26,2003-04-26,46.637531,8.405467,3168.0,76,,,RGI60-11.01238,686.31797786697,5164885.565031864,122,107,0122_0107
273,2003-04-26,2003-04-26,46.63762,8.405355,3166.0,82,,,RGI60-11.01238,677.7445890325462,5164895.453680632,121,107,0121_0107
273,2003-04-26,2003-04-26,46.63771,8.405234,3164.0,86,,,RGI60-11.01238,668.4823745119736,5164905.453384662,121,107,0121_0107
273,2003-04-26,2003-04-26,46.637798,8.405123,3162.0,93,,,RGI60-11.01238,659.9855931542098,5164915.230948152,121,107,0121_0107
273,2003-04-26,2003-04-26,46.637888,8.405015,3162.0,102,,,RGI60-11.01238,651.7184284058916,5164925.23078718,121,106,0121_0106
273,2003-04-26,2003-04-26,46.637976,8.404905,3161.0,117,,,RGI60-11.01238,643.298239642493,5164935.008382749,121,106,0121_0106
273,2003-04-26,2003-04-26,46.638058,8.404779,3162.0,128,,,RGI60-11.01238,633.6535491501945,5164944.119145565,121,106,0121_0106
273,2003-04-26,2003-04-26,46.638134,8.404645,3162.0,138,,,RGI60-11.01238,623.3966580243446,5164952.563144729,121,106,0121_0106
273,2003-04-26,2003-04-26,46.638211,8.404524,3162.0,147,,,RGI60-11.01238,614.1347683666179,5164961.118381986,120,106,0120_0106
273,2003-04-26,2003-04-26,46.6383,8.404399,3162.0,155,,,RGI60-11.01238,604.5666228267579,5164971.007034699,120,106,0120_0106
273,2003-04-26,2003-04-26,46.638386,8.404278,3162.0,161,,,RGI60-11.01238,595.3046894925753,5164980.56237499,120,106,0120_0106
273,2003-04-26,2003-04-26,46.638471,8.404157,3162.0,170,,,RGI60-11.01238,586.042796298481,5164990.006610325,120,105,0120_0105
273,2003-04-26,2003-04-26,46.638558,8.404033,3162.0,173,,,RGI60-11.01238,576.551300619962,5164999.673076714,120,105,0120_0105
273,2003-04-26,2003-04-26,46.638652,8.403909,3161.0,176,,,RGI60-11.01238,567.0597622348731,5165010.117393456,120,105,0120_0105
273,2003-04-26,2003-04-26,46.63873,8.403789,3161.0,175,,,RGI60-11.01238,557.8745670800888,5165018.78384439,120,105,0120_0105
273,2003-04-26,2003-04-26,46.638807,8.403662,3161.0,172,,,RGI60-11.01238,548.1536536704774,5165027.339141384,119,105,0119_0105
273,2003-04-26,2003-04-26,46.638895,8.403512,3161.0,165,,,RGI60-11.01238,536.6723245150796,5165037.116609897,119,105,0119_0105
273,2003-04-26,2003-04-26,46.638967,8.40338,3161.0,156,,,RGI60-11.01238,526.5688384227079,5165045.116311229,119,105,0119_0105
273,2003-04-26,2003-04-26,46.639047,8.403234,3162.0,145,,,RGI60-11.01238,515.3937982342846,5165054.004892588,119,105,0119_0105
273,2003-04-26,2003-04-26,46.639113,8.403104,3163.0,137,,,RGI60-11.01238,505.44349643259574,5165061.337926596,119,104,0119_0104
273,2003-04-26,2003-04-26,46.639195,8.402951,3164.0,126,,,RGI60-11.01238,493.7327482915226,5165070.448742111,119,104,0119_0104
273,2003-04-26,2003-04-26,46.639259,8.402821,3164.0,122,,,RGI60-11.01238,483.782517778947,5165077.559573365,118,104,0118_0104
273,2003-04-26,2003-04-26,46.639355,8.402689,3164.0,118,,,RGI60-11.01238,473.67896014180087,5165088.226227913,118,104,0118_0104
273,2003-04-26,2003-04-26,46.639451,8.402575,3165.0,115,,,RGI60-11.01238,464.9530769853497,5165098.8930056095,118,104,0118_0104
273,2003-04-26,2003-04-26,46.639547,8.402461,3165.0,110,,,RGI60-11.01238,456.2272246902037,5165109.559796106,118,104,0118_0104
273,2003-04-26,2003-04-26,46.639652,8.402345,3164.0,106,,,RGI60-11.01238,447.3482586510703,5165121.226662148,118,104,0118_0104
273,2003-04-26,2003-04-26,46.639756,8.40226,3164.0,101,,,RGI60-11.01238,440.8419217684465,5165132.782595077,118,103,0118_0103
273,2003-04-26,2003-04-26,46.639873,8.402178,3163.0,99,,,RGI60-11.01238,434.56511046023815,5165145.783103302,118,103,0118_0103
